host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
3656709,2012-09-24,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
9995182,2013-11-13,"Seattle, Washington, United States",within a day,100.0,-1.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
31148752,2015-04-13,US,within a few hours,99.0,100.0,True,Holly,354.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
24786046,2014-12-13,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,t
4855968,2013-01-26,"Seattle, Washington, United States",within a day,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
11850640,2014-02-01,"Seattle, Washington, United States",Unknown,,-1.0,True,,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
8612866,2013-09-03,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
4405122,2012-12-14,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
287962,2010-11-15,"Seattle, Washington, United States",within a day,100.0,100.0,True,Fremont,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
3979528,2012-10-26,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,5.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
13535511,2014-03-25,,Unknown,,-1.0,True,Ballard,1.0,"['email', 'phone']",True,f
15785670,2014-05-20,"Lowell, Massachusetts, United States",Unknown,,-1.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
34872403,2015-06-02,"Seattle, Washington, United States",within a few hours,90.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
129014,2010-05-20,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
4152568,2012-11-14,"Seattle, Washington, United States",within a day,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
12503146,2014-02-23,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews']",True,f
5776729,2013-04-04,"Seattle, Washington, United States",within an hour,90.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
20069008,2014-08-15,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",True,t
34793330,2015-06-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews']",True,f
256203,2010-10-07,"Seattle, Washington, United States",within a day,63.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
2237228,2012-04-27,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['phone', 'reviews', 'kba']",True,f
28840161,2015-03-05,"Seattle, Washington, United States",within an hour,90.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
33225983,2015-05-12,"Sammamish, Washington, United States",within an hour,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
25171396,2014-12-24,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
16687781,2014-06-11,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews']",True,f
39884676,2015-07-29,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['phone', 'reviews']",True,f
16884006,2014-06-17,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
8403307,2013-08-26,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,t
19296907,2014-08-01,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
25066447,2014-12-21,"Los Angeles, California, United States",within a day,50.0,-1.0,True,Ballard,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
28375755,2015-02-26,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
15060417,2014-05-03,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
29133654,2015-03-10,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
4807375,2013-01-22,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
36085516,2015-06-17,"Seattle, Washington, United States",within a day,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
19533935,2014-08-05,"Seattle, Washington, United States",within a day,80.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
23489864,2014-11-08,"Seattle, Washington, United States",Unknown,,-1.0,True,Ballard,1.0,"['email', 'phone', 'reviews']",True,f
39472587,2015-07-24,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
1539790,2011-12-27,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
32998581,2015-05-09,US,within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
52580911,2015-12-28,US,Unknown,,-1.0,True,Ballard,1.0,"['email', 'phone', 'google']",True,f
3494510,2012-09-06,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
19001873,2014-07-27,"Shoreline, Washington, United States",within a day,50.0,100.0,True,Ballard,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
15655683,2014-05-18,"Seattle, Washington, United States",within a day,100.0,-1.0,True,Ballard,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
33367198,2015-05-14,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,t
23792018,2014-11-15,"Seattle, Washington, United States",within an hour,100.0,100.0,True,South Park,5.0,"['email', 'phone', 'reviews']",True,f
33944952,2015-05-21,"Seattle, Washington, United States",within an hour,94.0,100.0,True,Queen Anne,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
767899,2011-07-01,"Seattle, Washington, United States",Unknown,,-1.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
919364,2011-08-04,"Berkeley, California, United States",within a few hours,90.0,100.0,True,Kaanapali,9.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
6097842,2013-04-26,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Queen Anne,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
6393323,2013-05-14,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
316200,2010-12-11,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Eastlake,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
9361239,2013-10-11,"Seattle, Washington, United States",Unknown,,-1.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
12456569,2014-02-21,"Seattle, Washington, United States",Unknown,,-1.0,True,Queen Anne,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,t
3787979,2012-10-07,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ravenna,2.0,"['email', 'phone', 'reviews']",True,f
2840320,2012-07-05,"Seattle, Washington, United States",Unknown,,-1.0,True,Queen Anne,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
238431,2010-09-18,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'kba']",True,t
21616710,2014-09-21,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
15893988,2014-05-23,"Seattle, Washington, United States",within a day,50.0,-1.0,True,Queen Anne,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",True,t
21288637,2014-09-13,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Westlake,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
24038354,2014-11-22,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,Queen Anne,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
9435135,2013-10-15,"Seattle, Washington, United States",within a day,83.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
1917040,2012-03-13,"Seattle, Washington, United States",within an hour,100.0,-1.0,True,,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
3022709,2012-07-22,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Columbia City,2.0,"['email', 'phone', 'facebook', 'reviews']",True,f
34363282,2015-05-27,"Seattle, Washington, United States",Unknown,,-1.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'reviews']",True,f
24633415,2014-12-08,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,4.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
23551180,2014-11-10,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
17039361,2014-06-20,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
27215994,2015-02-04,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,Queen Anne,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
47573170,2015-10-27,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'reviews']",True,f
12693172,2014-03-01,"Seattle, Washington, United States",within a few hours,90.0,100.0,True,Queen Anne,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
23822173,2014-11-16,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,t
2495385,2012-05-29,"Seattle, Washington, United States",within a day,60.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
1224813,2011-09-29,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Wallingford,4.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
45544717,2015-10-01,US,Unknown,,-1.0,True,Wallingford,1.0,"['email', 'phone']",True,f
13566271,2014-03-26,US,within an hour,100.0,100.0,True,Queen Anne,3.0,"['email', 'phone', 'manual_online', 'reviews', 'jumio']",True,t
106972,2010-04-11,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'linkedin', 'reviews']",True,f
5468952,2013-03-15,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
49560117,2015-11-21,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,Queen Anne,1.0,"['email', 'phone']",True,f
15791829,2014-05-21,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,t
10385963,2013-12-02,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
17572659,2014-07-02,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
1300775,2011-10-17,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
44510434,2015-09-18,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
49371015,2015-11-18,"Seattle, Washington, United States",within a few hours,83.0,100.0,True,,1.0,"['email', 'phone', 'facebook']",True,f
31483782,2015-04-18,US,Unknown,,100.0,True,Queen Anne,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
24049136,2014-11-22,"Seattle, Washington, United States",within an hour,100.0,-1.0,True,Queen Anne,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
7376011,2013-07-09,"Seattle, Washington, United States",within a day,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio', 'kba']",True,t
19002091,2014-07-27,"Seattle, Washington, United States",within an hour,100.0,-1.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
5992456,2013-04-18,"Seattle, Washington, United States",within a day,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
17234030,2014-06-25,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,t
46019955,2015-10-07,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
39970532,2015-07-29,"Seattle, Washington, United States",within a day,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'kba']",True,t
9533123,2013-10-20,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
4678869,2013-01-12,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
21015753,2014-09-06,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
26498368,2015-01-21,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
2067157,2012-04-04,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Fremont,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
7727480,2013-07-25,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
12851001,2014-03-06,"Seattle, Washington, United States",within a day,100.0,-1.0,True,Ballard,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
12483454,2014-02-22,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
19756727,2014-08-09,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
19984963,2014-08-13,US,within an hour,100.0,100.0,True,Ballard,1.0,"['email', 'phone', 'google']",True,f
19311504,2014-08-01,US,within a few hours,100.0,100.0,True,,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
6307839,2013-05-09,"Seattle, Washington, United States",within a day,100.0,-1.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
15543526,2014-05-14,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
38669130,2015-07-16,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
13546801,2014-03-26,"Seattle, Washington, United States",within a day,75.0,-1.0,True,Queen Anne,2.0,"['email', 'phone', 'reviews']",True,f
9423731,2013-10-14,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Green Lake,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
31366898,2015-04-16,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,6.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,t
7053059,2013-06-22,"Seattle, Washington, United States",within a few hours,90.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
20338511,2014-08-21,US,within a few hours,100.0,100.0,True,,1.0,"['email', 'phone', 'reviews']",True,f
45781945,2015-10-05,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
4122018,2012-11-11,"Seattle, Washington, United States",within an hour,100.0,-1.0,True,Queen Anne,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
106721,2010-04-11,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
51433714,2015-12-15,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Lower Queen Anne,1.0,"['email', 'phone', 'facebook', 'linkedin', 'jumio']",True,t
27508753,2015-02-10,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,t
11358129,2014-01-16,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,t
26032511,2015-01-13,US,within an hour,83.0,100.0,True,Queen Anne,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
2704826,2012-06-21,"Seattle, Washington, United States",within a few hours,80.0,100.0,True,,1.0,"['email', 'phone', 'facebook']",True,f
3991908,2012-10-27,"Seattle, Washington, United States",within a few hours,90.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
46243391,2015-10-10,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,2.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,t
32052651,2015-04-27,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Queen Anne,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
26967583,2015-01-30,"Seattle, Washington, United States",within an hour,98.0,100.0,True,University District,21.0,"['email', 'phone', 'facebook', 'reviews']",True,f
3074414,2012-07-27,"Seattle, Washington, United States",within a few hours,80.0,100.0,True,Ravenna,34.0,"['email', 'phone', 'reviews', 'kba']",True,t
2911360,2012-07-12,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Ravenna,11.0,"['email', 'phone', 'reviews']",True,f
16756919,2014-06-13,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,3.0,"['email', 'phone', 'reviews', 'jumio']",True,t
38251968,2015-07-12,US,Unknown,,-1.0,True,University District,1.0,"['email', 'phone']",True,f
35574532,2015-06-11,"Seattle, Washington, United States",Unknown,,-1.0,True,University District,1.0,"['phone', 'facebook', 'reviews']",True,f
6305984,2013-05-09,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
4901731,2013-01-30,"Seattle, Washington, United States",within a day,100.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,t
13267774,2014-03-18,"Seattle, Washington, United States",a few days or more,38.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
2277537,2012-05-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
34664295,2015-05-31,"Seattle, Washington, United States",Unknown,,-1.0,True,University District,1.0,"['email', 'phone', 'reviews']",True,f
17595871,2014-07-03,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,University District,1.0,"['email', 'phone', 'reviews']",True,f
11521444,2014-01-21,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
17170275,2014-06-23,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
8635747,2013-09-04,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
41323391,2015-08-12,,Unknown,,-1.0,True,University District,1.0,"['email', 'phone']",True,f
38224565,2015-07-12,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
37952534,2015-07-09,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
36882932,2015-06-27,"Seattle, Washington, United States",Unknown,,-1.0,True,,1.0,"['email', 'phone', 'google', 'jumio']",True,t
20181500,2014-08-17,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
11186435,2014-01-10,"Beijing, Beijing, China",within a few hours,60.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
20847926,2014-09-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
32640082,2015-05-05,US,Unknown,,-1.0,True,University District,1.0,"['email', 'phone', 'reviews']",True,f
621691,2011-05-24,"San Francisco, California, United States",within a few hours,100.0,100.0,True,Mission District,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
8026420,2013-08-08,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
40321471,2015-08-02,US,Unknown,,-1.0,True,University District,1.0,['phone'],True,f
14456173,2014-04-19,"Bellevue, Washington, United States",within an hour,100.0,100.0,True,University District,6.0,"['email', 'phone', 'reviews', 'jumio', 'kba']",True,t
2051621,2012-04-01,"Seattle, Washington, United States",within a day,75.0,-1.0,True,University District,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
11613383,2014-01-24,"Seattle, Washington, United States",within an hour,100.0,-1.0,True,University District,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
37461306,2015-07-04,"Seattle, Washington, United States",within an hour,93.0,100.0,True,University District,2.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio', 'kba']",True,t
28715163,2015-03-03,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,2.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,t
16820220,2014-06-15,"Seattle, Washington, United States",within a day,100.0,100.0,True,University District,1.0,"['email', 'phone', 'reviews']",True,f
34472831,2015-05-28,US,Unknown,,-1.0,True,University District,1.0,"['email', 'phone', 'reviews']",True,f
19381151,2014-08-03,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,,2.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,t
881457,2011-07-27,"Seattle, Washington, United States",Unknown,,-1.0,True,Roosevelt,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
23502285,2014-11-08,"Seattle, Washington, United States",within an hour,90.0,100.0,True,University District,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
7178350,2013-06-29,"Seattle, Washington, United States",Unknown,,-1.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
1037114,2011-08-30,"Seattle, Washington, United States",Unknown,,-1.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
8350163,2015-09-06,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,University District,1.0,"['email', 'phone', 'reviews']",True,f
1324474,2011-10-23,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
44101586,2015-09-13,"Seattle, Washington, United States",within a day,100.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
48203627,2015-11-04,"Seattle, Washington, United States",within an hour,100.0,-1.0,True,University District,1.0,"['email', 'phone', 'jumio']",True,f
1204406,2011-09-24,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
12356916,2014-02-18,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
39485528,2015-07-25,"Seattle, Washington, United States",within an hour,100.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
862329,2011-07-24,"Seattle, Washington, United States",within a few hours,89.0,100.0,True,North Beacon Hill,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
50550045,2015-12-04,"Seattle, Washington, United States",within a day,96.0,100.0,True,Central Business District,6.0,"['email', 'phone', 'linkedin', 'jumio']",True,t
10903708,2013-12-30,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Pike Place Market,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
47432674,2015-10-26,US,within a few hours,100.0,-1.0,True,University District,1.0,"['email', 'phone']",True,f
273088,2010-10-28,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
48441443,2015-11-07,US,within a day,60.0,100.0,True,,3.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
8303342,2013-08-21,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
1675559,2012-01-30,"Seattle, Washington, United States",within a few hours,80.0,100.0,True,Minor,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
8200345,2013-08-16,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
4057441,2012-11-04,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
1870462,2012-03-06,"Seattle, Washington, United States",within a day,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
5365080,2013-03-07,"Seattle, Washington, United States",Unknown,,-1.0,True,Minor,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
1551432,2011-12-30,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
16882707,2014-06-16,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
37373833,2015-07-03,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",True,t
